destination,_beta_slope_OLS_low,_beta_slope_OLS_high,DFE_OLS_low,DFE_OLS_high
1477,-3.7296963,-1.9056849,-4.7592115,.39188954
1478,-3.7296963,-1.9056849,-5.1440086,.24199702
1479,-3.7296963,-1.9056849,-5.4195452,-.71164697
1480,-3.7296963,-1.9056849,-4.6374393,.1477201
1481,-3.7296963,-1.9056849,-1.2928525,-1.6140044
1482,-3.7296963,-1.9056849,-2.1858718,-1.8567909
1483,-3.7296963,-1.9056849,-7.5253186,1.0639617
1484,-3.7296963,-1.9056849,-.60571885,.7300328
1485,-3.7296963,-1.9056849,-5.8034897,-.75825197
1486,-3.7296963,-1.9056849,-3.6339457,-1.3780794
1487,-3.7296963,-1.9056849,-4.1695929,-.38137248
1488,-3.7296963,-1.9056849,-5.1192145,1.1594181
1489,-3.7296963,-1.9056849,-1.3321908,-.55013072
1490,-3.7296963,-1.9056849,-3.6235433,.26961952
1491,-3.7296963,-1.9056849,-6.7662973,-1.4357321
1492,-3.7296963,-1.9056849,-1.8557274,.50007266
1493,-3.7296963,-1.9056849,-1.5375274,-.37850273
1494,-3.7296963,-1.9056849,-1.9971645,-1.0979638
1495,-3.7296963,-1.9056849,2.7593553,-.54178876
1496,-3.7296963,-1.9056849,-1.5822541,.1579375
1497,-3.7296963,-1.9056849,2.8858321,.0096751861
1498,-3.7296963,-1.9056849,-.2328964,1.0640855
1499,-3.7296963,-1.9056849,-3.1119931,-.28095731
1500,-3.7296963,-1.9056849,-.27567858,.088746198
1501,-3.7296963,-1.9056849,-4.7517266,.75057358
1502,-3.7296963,-1.9056849,-2.9871681,-.54283249
1503,-3.7296963,-1.9056849,-7.3378792,-3.2309659
1504,-3.7296963,-1.9056849,-1.4986974,-.25495076
1505,-3.7296963,-1.9056849,6.2889843,-2.8433475
1506,-3.7296963,-1.9056849,-2.7821233,1.507359
1507,-3.7296963,-1.9056849,-4.8707829,-.093841352
1508,-3.7296963,-1.9056849,-2.7556441,-.7088691
1509,-3.7296963,-1.9056849,5.5052886,-3.1263885
1510,-3.7296963,-1.9056849,-5.9105825,-.14221561
1511,-3.7296963,-1.9056849,-3.0383177,.17736931
1512,-3.7296963,-1.9056849,-7.9090958,-1.6682674
1513,-3.7296963,-1.9056849,.57155997,-.62340122
1514,-3.7296963,-1.9056849,5.2420769,-1.7543097
1515,-3.7296963,-1.9056849,.47972897,-.4084309
1516,-3.7296963,-1.9056849,-8.7081804,1.9165256
1517,-3.7296963,-1.9056849,-.12576157,-.5798316
1518,-3.7296963,-1.9056849,-2.8534074,.99480116
1519,-3.7296963,-1.9056849,-2.099396,.11492601
1520,-3.7296963,-1.9056849,-3.1919115,.41857126
1521,-3.7296963,-1.9056849,-11.197719,.020802241
1522,-3.7296963,-1.9056849,.84346634,-.037569564
1523,-3.7296963,-1.9056849,.29897586,-.15591606
1524,-3.7296963,-1.9056849,-2.9892762,1.0906005
1525,-3.7296963,-1.9056849,-1.2110782,.43383694
1526,-3.7296963,-1.9056849,-4.0079212,.86701566
1527,-3.7296963,-1.9056849,-1.7461786,.033610877
1528,-3.7296963,-1.9056849,.068473242,-.60956818
1529,-3.7296963,-1.9056849,-3.8259823,.53299636
1531,-3.7296963,-1.9056849,1.4493687,-1.9771163
1532,-3.7296963,-1.9056849,-3.5295455,-.037141681
1533,-3.7296963,-1.9056849,.32727531,.64100009
1534,-3.7296963,-1.9056849,-.42009595,.52638769
1535,-3.7296963,-1.9056849,-3.5260859,.77963388
1536,-3.7296963,-1.9056849,1.6642145,-2.6456661
1537,-3.7296963,-1.9056849,-2.9783123,.68868554
1538,-3.7296963,-1.9056849,-6.0058537,-2.1331058
1539,-3.7296963,-1.9056849,-3.1212089,-.64925802
1540,-3.7296963,-1.9056849,.54701942,-.70062846
1543,-3.7296963,-1.9056849,-1.6832573,.60492218
1545,-3.7296963,-1.9056849,-1.6216049,.40541574
1547,-3.7296963,-1.9056849,1.9221507,.63333118
1549,-3.7296963,-1.9056849,-2.6520932,.56569391
1550,-3.7296963,-1.9056849,-4.1727943,.4196974
1551,-3.7296963,-1.9056849,6.0198631,-3.5186012
1552,-3.7296963,-1.9056849,-.35024023,1.9205966
1555,-3.7296963,-1.9056849,-5.7449126,-4.9976144
1556,-3.7296963,-1.9056849,-2.1390634,.54929262
1557,-3.7296963,-1.9056849,-1.9817109,1.0643125
1558,-3.7296963,-1.9056849,-3.9927382,.53209853
1559,-3.7296963,-1.9056849,-3.9754574,.44998297
1561,-3.7296963,-1.9056849,1.6675011,-.80273402
1562,-3.7296963,-1.9056849,-13.47094,-1.680843
1563,-3.7296963,-1.9056849,5.2535176,-1.8578089
1564,-3.7296963,-1.9056849,-3.6501873,-.097179502
1565,-3.7296963,-1.9056849,.66494393,1.186541
1566,-3.7296963,-1.9056849,-2.895,-.32348016
1567,-3.7296963,-1.9056849,-3.8698139,.2405521
1568,-3.7296963,-1.9056849,-2.2006099,1.4596238
1569,-3.7296963,-1.9056849,-3.464195,-.42037115
1570,-3.7296963,-1.9056849,-4.5067906,.33182213
1571,-3.7296963,-1.9056849,-2.9592633,-.098591112
1572,-3.7296963,-1.9056849,-4.187396,-1.309813
1573,-3.7296963,-1.9056849,-4.8349195,-2.5194442
1574,-3.7296963,-1.9056849,-3.6161318,.74666846
1575,-3.7296963,-1.9056849,-1.4229553,-.82303315
1576,-3.7296963,-1.9056849,-2.1521001,.87326324
1577,-3.7296963,-1.9056849,-3.070884,-1.3506689
1578,-3.7296963,-1.9056849,-3.1204567,-.066975892
1579,-3.7296963,-1.9056849,-3.0889556,-.34227312
1580,-3.7296963,-1.9056849,-.22770485,.22466622
1581,-3.7296963,-1.9056849,-3.7137783,-2.6328237
1582,-3.7296963,-1.9056849,-2.4961452,.10814784
1583,-3.7296963,-1.9056849,-2.6263387,-.30238318
1584,-3.7296963,-1.9056849,-.69768804,1.0098269
1585,-3.7296963,-1.9056849,-2.8044624,-.04172628
1586,-3.7296963,-1.9056849,-2.9204373,-1.258649
1587,-3.7296963,-1.9056849,-.43776923,-.1848076
1588,-3.7296963,-1.9056849,-4.0167818,-1.5218185
1590,-3.7296963,-1.9056849,-2.2837262,-.31336123
1591,-3.7296963,-1.9056849,-2.3381984,.47951198
1592,-3.7296963,-1.9056849,-8.7180882,-4.6920123
1593,-3.7296963,-1.9056849,-5.1724005,.16442952
1594,-3.7296963,-1.9056849,-1.580085,.33962667
1595,-3.7296963,-1.9056849,-2.7787282,-.85035211
1597,-3.7296963,-1.9056849,-8.078968,-7.0433245
1598,-3.7296963,-1.9056849,-3.7660248,-.11947867
1600,-3.7296963,-1.9056849,-1.9042284,.28175783
1601,-3.7296963,-1.9056849,-4.3776789,-.51698071
1602,-3.7296963,-1.9056849,-.59701282,.83960456
1603,-3.7296963,-1.9056849,-3.1614802,-.67654192
1604,-3.7296963,-1.9056849,-2.463985,.17995797
1605,-3.7296963,-1.9056849,-5.0351496,.074745521
1606,-3.7296963,-1.9056849,-4.2139196,-.98667926
1607,-3.7296963,-1.9056849,-2.050318,.16351008
1608,-3.7296963,-1.9056849,-2.0957868,-1.3852335
1609,-3.7296963,-1.9056849,-2.7475803,-.15311912
1610,-3.7296963,-1.9056849,-1.8018464,-.022177668
1611,-3.7296963,-1.9056849,2.7339413,.13579267
1612,-3.7296963,-1.9056849,-6.6477823,-1.8265402
1613,-3.7296963,-1.9056849,-3.0079153,-.25878733
1614,-3.7296963,-1.9056849,-.45129818,.37226748
1615,-3.7296963,-1.9056849,-2.5428851,.43765289
1616,-3.7296963,-1.9056849,-2.250375,.27905658
1617,-3.7296963,-1.9056849,-3.7527297,.69393331
1618,-3.7296963,-1.9056849,-8.1590347,-.44748676
1619,-3.7296963,-1.9056849,-2.4701393,.83932376
1620,-3.7296963,-1.9056849,-1.2495123,-.24855663
1621,-3.7296963,-1.9056849,-2.5563009,-.083425976
1622,-3.7296963,-1.9056849,-3.145746,.029446259
1623,-3.7296963,-1.9056849,-2.9075494,.387512
1624,-3.7296963,-1.9056849,-3.0464482,.3424165
1625,-3.7296963,-1.9056849,-2.588939,-.69159722
1626,-3.7296963,-1.9056849,2.0929804,-.53574377
1627,-3.7296963,-1.9056849,-3.4489765,1.1093264
1628,-3.7296963,-1.9056849,-4.4308801,-5.809185
1629,-3.7296963,-1.9056849,-4.2568078,.10454635
1630,-3.7296963,-1.9056849,-2.9206092,-1.38609
1631,-3.7296963,-1.9056849,-2.3016531,-.52048784
1632,-3.7296963,-1.9056849,-2.2729015,.67108989
1633,-3.7296963,-1.9056849,4.594285,-.46496046
1635,-3.7296963,-1.9056849,-4.5341454,.11927582
1636,-3.7296963,-1.9056849,-3.4804497,1.76819
1637,-3.7296963,-1.9056849,-5.0954356,-.295026
1638,-3.7296963,-1.9056849,-3.9880831,1.3616483
1640,-3.7296963,-1.9056849,-4.1062312,1.3308634
1641,-3.7296963,-1.9056849,-2.9688172,.36856806
1642,-3.7296963,-1.9056849,-6.4120388,1.6022941
1643,-3.7296963,-1.9056849,-2.7374437,.66246974
1644,-3.7296963,-1.9056849,-2.8531389,1.8254759
1645,-3.7296963,-1.9056849,3.882513,-1.4508842
1647,-3.7296963,-1.9056849,-2.3306758,-.008909218
1648,-3.7296963,-1.9056849,-4.2076454,1.2459219
1649,-3.7296963,-1.9056849,-3.2401066,1.2102267
1650,-3.7296963,-1.9056849,-3.2229164,1.484271
1651,-3.7296963,-1.9056849,-1.604898,.15224548
1652,-3.7296963,-1.9056849,-3.0224667,1.240339
1654,-3.7296963,-1.9056849,-2.736943,1.5083029
1655,-3.7296963,-1.9056849,.68834591,-.30810997
1656,-3.7296963,-1.9056849,-3.0308349,1.2206529
1657,-3.7296963,-1.9056849,-3.1717124,.39447501
1658,-3.7296963,-1.9056849,-3.6199558,.55656189
1660,-3.7296963,-1.9056849,-3.7189283,-.22032741
1661,-3.7296963,-1.9056849,-6.8877172,1.3283589
1664,-3.7296963,-1.9056849,-4.192914,1.2370387
1665,-3.7296963,-1.9056849,-3.4968345,.78310519
1666,-3.7296963,-1.9056849,-3.3583188,.8461414
1668,-3.7296963,-1.9056849,-3.3722196,1.4621087
1669,-3.7296963,-1.9056849,-3.0748897,.29666942
1670,-3.7296963,-1.9056849,-.12929736,-.46091777
1671,-3.7296963,-1.9056849,-2.6509132,1.0754863
1672,-3.7296963,-1.9056849,-3.6626658,2.3517475
1674,-3.7296963,-1.9056849,-1.0951241,.38994721
1675,-3.7296963,-1.9056849,-.44704786,.67615163
1676,-3.7296963,-1.9056849,-1.3943667,-.0035640651
1677,-3.7296963,-1.9056849,1.7820774,.012105645
1679,-3.7296963,-1.9056849,-.90130955,2.0041656
1680,-3.7296963,-1.9056849,-.79481506,.97041291
1684,-3.7296963,-1.9056849,-1.5126811,1.1679113
1687,-3.7296963,-1.9056849,5.3295708,-1.1222982
1688,-3.7296963,-1.9056849,-.089232467,.42140085
1689,-3.7296963,-1.9056849,.59624434,-.97627175
1690,-3.7296963,-1.9056849,6.4280252,-6.3091269
1693,-3.7296963,-1.9056849,-1.2966816,.17477697
1695,-3.7296963,-1.9056849,-.9758783,-.25199598
1698,-3.7296963,-1.9056849,-.12506692,.6095432
1700,-3.7296963,-1.9056849,.57340461,-1.2086889
1701,-3.7296963,-1.9056849,-4.1568913,-.29111341
1702,-3.7296963,-1.9056849,-2.8844657,-.95333654
1704,-3.7296963,-1.9056849,-3.6251132,-.22112477
1705,-3.7296963,-1.9056849,-4.1314869,-.7307471
1708,-3.7296963,-1.9056849,1.9837244,.49617881
1709,-3.7296963,-1.9056849,-1.8902085,-1.0401859
1711,-3.7296963,-1.9056849,-1.9414873,.0045566563
1727,-3.7296963,-1.9056849,2.5135853,.25648728
1731,-3.7296963,-1.9056849,2.2211771,.42117012
1732,-3.7296963,-1.9056849,3.9813812,.2279264
1735,-3.7296963,-1.9056849,-.72507602,.93623286
1740,-3.7296963,-1.9056849,.88987118,1.6054789
1779,-3.7296963,-1.9056849,3.0085471,-.80081207
1795,-3.7296963,-1.9056849,.48148552,.93429935
1811,-3.7296963,-1.9056849,.65737832,-.33775184
1824,-3.7296963,-1.9056849,1.4784352,-1.8332961
1831,-3.7296963,-1.9056849,-1.4506088,1.9646655
1835,-3.7296963,-1.9056849,.65460265,-.49517652
1836,-3.7296963,-1.9056849,-1.9672904,-.88516349
1837,-3.7296963,-1.9056849,-1.9480362,.3944239
1841,-3.7296963,-1.9056849,2.9688735,-.33121812
1842,-3.7296963,-1.9056849,-.48151821,.63273519
1843,-3.7296963,-1.9056849,-4.1499314,1.5430015
1844,-3.7296963,-1.9056849,.020963751,.079420827
1845,-3.7296963,-1.9056849,-.71462178,2.1245925
1750,-3.7296963,-1.9056849,-.94495738,1.1715583
1758,-3.7296963,-1.9056849,1.2135075,-.90804952
1792,-3.7296963,-1.9056849,1.004995,2.0887423
1804,-3.7296963,-1.9056849,-.81262559,.7627604
1826,-3.7296963,-1.9056849,2.0279741,.56189537
1846,-3.7296963,-1.9056849,-.64172161,1.9372435
1847,-3.7296963,-1.9056849,1.5684334,-1.9318527
1851,-3.7296963,-1.9056849,1.0321044,2.192364
1860,-3.7296963,-1.9056849,4.5977674,-.62858367
1865,-3.7296963,-1.9056849,-.8155722,-.27667278
1866,-3.7296963,-1.9056849,-.61533618,.51236057
1867,-3.7296963,-1.9056849,-1.7697053,2.1673064
1530,-3.7296963,-1.9056849,-1.8588001,-.6786238
1542,-3.7296963,-1.9056849,-3.0716543,.17493464
1544,-3.7296963,-1.9056849,1.6047418,.67311716
1546,-3.7296963,-1.9056849,-1.6379442,-.72706515
1548,-3.7296963,-1.9056849,-.65537995,-1.392506
1553,-3.7296963,-1.9056849,-.68090427,-.45690703
1554,-3.7296963,-1.9056849,-.32092449,.1693465
1560,-3.7296963,-1.9056849,-1.3438603,-.51977748
1589,-3.7296963,-1.9056849,1.3968089,-.92633629
1596,-3.7296963,-1.9056849,-1.5604697,.80606556
1634,-3.7296963,-1.9056849,-1.7105108,.75970387
1639,-3.7296963,-1.9056849,2.545485,-.32987472
1646,-3.7296963,-1.9056849,-1.6231856,1.6333531
1653,-3.7296963,-1.9056849,-1.8259945,-.21703988
1659,-3.7296963,-1.9056849,1.0387295,.61784101
1662,-3.7296963,-1.9056849,-1.2875901,.50293672
1663,-3.7296963,-1.9056849,-3.4491363,1.7581199
1667,-3.7296963,-1.9056849,-1.8967135,1.7977057
1673,-3.7296963,-1.9056849,-.31975138,-1.6690027
1678,-3.7296963,-1.9056849,-.17399813,.027317023
1682,-3.7296963,-1.9056849,-.57324195,1.3882641
1683,-3.7296963,-1.9056849,.79103804,1.3171973
1685,-3.7296963,-1.9056849,-2.0881808,.10853852
1691,-3.7296963,-1.9056849,-1.3697714,.90173054
1692,-3.7296963,-1.9056849,-3.3036208,.48532847
1694,-3.7296963,-1.9056849,-.17195275,.89172941
1699,-3.7296963,-1.9056849,-1.8468735,1.8041365
1712,-3.7296963,-1.9056849,-.8138175,1.4854455
1714,-3.7296963,-1.9056849,-2.8598924,1.5277455
1717,-3.7296963,-1.9056849,-2.173193,1.8137609
1719,-3.7296963,-1.9056849,-1.4110036,.19200344
1722,-3.7296963,-1.9056849,-4.0477867,1.9445194
1802,-3.7296963,-1.9056849,-3.5160139,1.6283143
1809,-3.7296963,-1.9056849,-2.0674431,.60324985
1814,-3.7296963,-1.9056849,-3.4442911,1.9940692
1817,-3.7296963,-1.9056849,-2.3963733,2.0458405
1541,-3.7296963,-1.9056849,.61673051,1.2423469
1706,-3.7296963,-1.9056849,-.22313513,1.6238065
1707,-3.7296963,-1.9056849,-3.0450974,.67367971
1710,-3.7296963,-1.9056849,.065834694,-.0095088724
1713,-3.7296963,-1.9056849,-4.4239988,1.3680674
1716,-3.7296963,-1.9056849,-1.2057779,.84290284
1723,-3.7296963,-1.9056849,-3.9625726,.98025763
1724,-3.7296963,-1.9056849,-2.1449893,.064764902
1737,-3.7296963,-1.9056849,-1.0600011,1.9081914
1768,-3.7296963,-1.9056849,-3.0759447,1.1747741
1770,-3.7296963,-1.9056849,-2.6914413,.38881791
1773,-3.7296963,-1.9056849,-7.083179,2.7535112
1778,-3.7296963,-1.9056849,-1.7296913,.82784897
1780,-3.7296963,-1.9056849,-5.7770085,2.059866
1782,-3.7296963,-1.9056849,-3.522563,1.8796936
1787,-3.7296963,-1.9056849,-.89677501,1.3309989
1788,-3.7296963,-1.9056849,-3.2331891,1.9490888
1789,-3.7296963,-1.9056849,.37180397,-2.2217114
1794,-3.7296963,-1.9056849,-1.234556,1.523064
1799,-3.7296963,-1.9056849,-1.3761597,2.1624606
1828,-3.7296963,-1.9056849,-4.9172554,1.8574916
1725,-3.7296963,-1.9056849,.26124769,1.1632609
1726,-3.7296963,-1.9056849,-1.6300514,1.9031781
1730,-3.7296963,-1.9056849,-1.1763889,.058653884
1733,-3.7296963,-1.9056849,-2.6923757,.72201663
1734,-3.7296963,-1.9056849,-3.4915974,1.0900352
1738,-3.7296963,-1.9056849,-3.2826068,2.0937872
1741,-3.7296963,-1.9056849,-2.5023789,.1894647
1743,-3.7296963,-1.9056849,-1.5693468,1.2647007
1745,-3.7296963,-1.9056849,.2713922,.89417261
1752,-3.7296963,-1.9056849,.13971998,-.016565243
1754,-3.7296963,-1.9056849,-2.3042338,2.1780171
1760,-3.7296963,-1.9056849,-4.1975212,1.5467132
1762,-3.7296963,-1.9056849,-2.8026042,1.8485711
1772,-3.7296963,-1.9056849,1.1883786,.3270936
1791,-3.7296963,-1.9056849,-1.8152597,1.9047446
1686,-3.7296963,-1.9056849,-.5067609,-1.3089217
1696,-3.7296963,-1.9056849,-.030412704,-.5816077
1742,-3.7296963,-1.9056849,-3.3331878,2.9036031
1806,-3.7296963,-1.9056849,-4.5202885,1.6637295
1808,-3.7296963,-1.9056849,-2.1871712,1.2848223
1810,-3.7296963,-1.9056849,-2.0896215,.033399541
1821,-3.7296963,-1.9056849,-3.189714,1.3132137
1739,-3.7296963,-1.9056849,-3.6040492,2.6215484
1756,-3.7296963,-1.9056849,-2.4416711,1.7274451
1766,-3.7296963,-1.9056849,-1.9845879,1.9322224
1798,-3.7296963,-1.9056849,4.5471125,-.36291188
1818,-3.7296963,-1.9056849,-4.6994166,-.39215305
1834,-3.7296963,-1.9056849,-1.3248994,.64408696
1840,-3.7296963,-1.9056849,.77839583,-.44109848
1681,-3.7296963,-1.9056849,-1.3217747,.23902041
1728,-3.7296963,-1.9056849,-2.2240274,-.1370851
1736,-3.7296963,-1.9056849,-3.4822679,.071480073
1747,-3.7296963,-1.9056849,-4.8798761,1.2828954
1753,-3.7296963,-1.9056849,-4.7312374,3.0028601
1781,-3.7296963,-1.9056849,-2.0991371,1.4576645
1703,-3.7296963,-1.9056849,-.95310301,.80064142
1720,-3.7296963,-1.9056849,-.80445153,1.4821146
1815,-3.7296963,-1.9056849,.5434404,1.1106215
1823,-3.7296963,-1.9056849,-2.3173883,1.8180467
1839,-3.7296963,-1.9056849,-1.8119438,1.4103523
1858,-3.7296963,-1.9056849,-3.1713719,.52351332
1848,-3.7296963,-1.9056849,-1.1516426,.472168
1697,-3.7296963,-1.9056849,-2.8494959,1.3545021
1744,-3.7296963,-1.9056849,-2.22632,1.3866758
1748,-3.7296963,-1.9056849,-3.3704236,1.8030086
1761,-3.7296963,-1.9056849,-4.3503847,3.2381914
1749,-3.7296963,-1.9056849,-3.1935568,1.2252083
1757,-3.7296963,-1.9056849,-3.3223579,1.516535
1765,-3.7296963,-1.9056849,1.963082,-.5997262
1864,-3.7296963,-1.9056849,-4.554697,1.5759394
1869,-3.7296963,-1.9056849,-4.1114755,2.0657668
1872,-3.7296963,-1.9056849,3.602371,-1.625633
1751,-3.7296963,-1.9056849,.62488842,.6152283
1800,-3.7296963,-1.9056849,1.8888284,1.272354
1715,-3.7296963,-1.9056849,-4.2162437,.7359373
1746,-3.7296963,-1.9056849,.54185236,-.82415873
1859,-3.7296963,-1.9056849,-.9654125,1.1599144
1755,-3.7296963,-1.9056849,-2.0715125,.35120603
1759,-3.7296963,-1.9056849,-.23165111,1.297796
1764,-3.7296963,-1.9056849,.15783465,1.2468853
1769,-3.7296963,-1.9056849,-4.1313004,1.6387749
1763,-3.7296963,-1.9056849,-.77851307,1.5795593
1767,-3.7296963,-1.9056849,-1.2333695,.98352116
1774,-3.7296963,-1.9056849,-1.2025459,.45623088
1718,-3.7296963,-1.9056849,-4.9640088,.68748176
1771,-3.7296963,-1.9056849,.49703425,1.6366946
1777,-3.7296963,-1.9056849,-7.1985402,2.3362486
1775,-3.7296963,-1.9056849,-3.1638575,2.2334514
1776,-3.7296963,-1.9056849,-2.1851201,2.5595236
1721,-3.7296963,-1.9056849,-1.5920626,1.1614863
1783,-3.7296963,-1.9056849,-4.1419301,.67804348
1784,-3.7296963,-1.9056849,.26165766,1.5775414
1785,-3.7296963,-1.9056849,-1.5602344,.50785369
1786,-3.7296963,-1.9056849,2.1767144,-.36718225
1873,-3.7296963,-1.9056849,-.39470404,-1.4408466
1874,-3.7296963,-1.9056849,1.1928411,-.53275585
1875,-3.7296963,-1.9056849,3.1663005,-2.9826241
1796,-3.7296963,-1.9056849,.79010069,.77927971
1803,-3.7296963,-1.9056849,1.8925568,1.6515297
1807,-3.7296963,-1.9056849,-.11939973,1.1879268
1729,-3.7296963,-1.9056849,-2.4302869,-.47365397
1801,-3.7296963,-1.9056849,1.3196307,.9758842
1816,-3.7296963,-1.9056849,-2.4103346,.5189051
1830,-3.7296963,-1.9056849,-3.2102375,1.0390954
1832,-3.7296963,-1.9056849,-4.9200201,2.6375818
1838,-3.7296963,-1.9056849,.46032247,.4470427
1849,-3.7296963,-1.9056849,-3.3544257,2.7572675
1850,-3.7296963,-1.9056849,-2.1450262,-.0040976037
1852,-3.7296963,-1.9056849,.55987424,-.97212613
1853,-3.7296963,-1.9056849,1.7907844,-.77463055
1854,-3.7296963,-1.9056849,-.19132972,.43615618
1855,-3.7296963,-1.9056849,-2.0035365,1.436811
1856,-3.7296963,-1.9056849,1.2921758,.72871262
1857,-3.7296963,-1.9056849,3.2500954,.41502467
1862,-3.7296963,-1.9056849,-.28259203,1.2300975
1870,-3.7296963,-1.9056849,-.8517009,.72916609
1876,-3.7296963,-1.9056849,-2.0946033,1.7686054
1877,-3.7296963,-1.9056849,-5.0183253,2.0856125
1878,-3.7296963,-1.9056849,.40348074,-.39034301
1879,-3.7296963,-1.9056849,-5.6118388,1.0721345
1880,-3.7296963,-1.9056849,-.88956523,1.0189878
1790,-3.7296963,-1.9056849,-.27925128,.9354322
1793,-3.7296963,-1.9056849,-.90880203,2.3449192
1813,-3.7296963,-1.9056849,-1.8900563,1.6988995
1812,-3.7296963,-1.9056849,.7975136,.58067203
1881,-3.7296963,-1.9056849,2.2091167,-.51160145
1882,-3.7296963,-1.9056849,-.95558614,1.9964116
1886,-3.7296963,-1.9056849,-6.6731982,3.246438
1827,-3.7296963,-1.9056849,-.35070914,.36345947
1833,-3.7296963,-1.9056849,-6.3594813,.74600345
1863,-3.7296963,-1.9056849,-.52240974,3.0165606
1871,-3.7296963,-1.9056849,-.40570578,.96856958
1889,-3.7296963,-1.9056849,-2.2267148,1.5328857
1890,-3.7296963,-1.9056849,-4.0335774,3.1450171
1820,-3.7296963,-1.9056849,-.32150966,1.4196453
1829,-3.7296963,-1.9056849,-1.1476258,.10535112
1797,-3.7296963,-1.9056849,1.5267044,1.6692924
1805,-3.7296963,-1.9056849,-1.4018718,2.8237057
1825,-3.7296963,-1.9056849,1.755031,.6654405
1884,-3.7296963,-1.9056849,2.5400369,.32573253
1885,-3.7296963,-1.9056849,-1.4484861,2.4858937
1887,-3.7296963,-1.9056849,-1.7282636,2.8731112
1822,-3.7296963,-1.9056849,3.6406288,.091708124
1868,-3.7296963,-1.9056849,1.3204675,2.5114636
1893,-3.7296963,-1.9056849,-1.0975432,1.732058
1892,-3.7296963,-1.9056849,-.17939675,1.9706043
1894,-3.7296963,-1.9056849,-.23174766,1.5826769
1896,-3.7296963,-1.9056849,-1.9467685,2.7395151
1895,-3.7296963,-1.9056849,-2.6205838,1.8206286
1897,-3.7296963,-1.9056849,-.44095242,1.3568299
1898,-3.7296963,-1.9056849,-2.0013547,2.7965777
1861,-3.7296963,-1.9056849,2.1952617,1.9593208
1900,-3.7296963,-1.9056849,-5.7740703,3.3861611
1901,-3.7296963,-1.9056849,-3.544461,3.7011576
1902,-3.7296963,-1.9056849,-2.7459416,3.0910366
