destination,DFE,_beta_log_dur
445,-1.892061362775532,-2.1922336
446,-2.761050363886579,-2.1922336
447,-2.584840868745901,-2.1922336
448,-.5732994801313875,-2.1922336
449,-1.22119700629352,-2.1922336
450,-.8251894336951445,-2.1922336
451,-2.219458221488996,-2.1922336
452,-.5028686657943409,-2.1922336
453,-.6912330492230141,-2.1922336
454,-2.320479181574694,-2.1922336
455,-.1117570098908307,-2.1922336
456,.6917684494290476,-2.1922336
457,-2.238994913694282,-2.1922336
458,-.442435713972597,-2.1922336
459,-.2087068998256147,-2.1922336
460,-1.384173304708447,-2.1922336
461,-2.321672597133625,-2.1922336
463,-.1742799228605099,-2.1922336
464,-1.190574967218234,-2.1922336
466,-1.03365541815188,-2.1922336
467,-1.07532507037535,-2.1922336
468,.2591232842684719,-2.1922336
469,-3.37194512930758,-2.1922336
470,-.951921407539015,-2.1922336
471,-1.200980292320472,-2.1922336
472,-1.515927954415991,-2.1922336
473,-.3668886987808684,-2.1922336
474,-2.118382462608767,-2.1922336
475,-.851832298683287,-2.1922336
476,-2.079918085903427,-2.1922336
478,-1.17044672788766,-2.1922336
479,-1.601745050592409,-2.1922336
480,-.4637972442316282,-2.1922336
481,-1.598349088346056,-2.1922336
482,-1.042945596106768,-2.1922336
483,-.7948097517323907,-2.1922336
484,-1.804497744575934,-2.1922336
485,-2.13998353490905,-2.1922336
486,-.2861105849779107,-2.1922336
487,.6171294002315725,-2.1922336
488,-.4524194803044381,-2.1922336
489,-.3411220809514628,-2.1922336
490,-.5110477210728475,-2.1922336
491,-3.744013781133726,-2.1922336
492,.5251871336070967,-2.1922336
493,-1.709798667632876,-2.1922336
494,-1.754245893540264,-2.1922336
495,-.5772470946274464,-2.1922336
496,-1.794326457688693,-2.1922336
497,-1.405536252405151,-2.1922336
498,.7449400370810665,-2.1922336
499,-2.261470071875138,-2.1922336
500,.1056828512391239,-2.1922336
501,-.451583235762119,-2.1922336
502,-1.970823091162769,-2.1922336
503,-1.583015356183269,-2.1922336
504,-.7903429677091355,-2.1922336
505,-3.19155439943424,-2.1922336
506,-1.228688983291482,-2.1922336
507,-.7008910806095954,-2.1922336
508,-1.315574078391869,-2.1922336
509,-2.182815663084575,-2.1922336
510,-.3238114823707701,-2.1922336
511,.3843775354584533,-2.1922336
512,-1.025788842463504,-2.1922336
513,.5797603260240486,-2.1922336
514,-2.104421256871384,-2.1922336
515,-.7930804459729978,-2.1922336
516,-.6243460962260146,-2.1922336
517,.6245263039813639,-2.1922336
518,-2.681631939075896,-2.1922336
519,-2.303950309810971,-2.1922336
520,-1.122140455568313,-2.1922336
521,-2.120869386910143,-2.1922336
522,.1876079714829418,-2.1922336
523,-1.715654028490917,-2.1922336
525,-2.583172911832839,-2.1922336
526,-1.825790371864498,-2.1922336
528,-2.422547719110298,-2.1922336
529,.9210956223058669,-2.1922336
530,-1.603997745161648,-2.1922336
531,-.861650730587309,-2.1922336
532,-.240238873106225,-2.1922336
533,-1.339168139154878,-2.1922336
534,-2.289541121392514,-2.1922336
535,.8962894048767478,-2.1922336
536,-.8467061962812253,-2.1922336
537,.0801042415432599,-2.1922336
538,-.1145832064112919,-2.1922336
539,-.6778208137702405,-2.1922336
540,-.333187054728099,-2.1922336
541,-.1895732311089018,-2.1922336
542,-1.406562641663497,-2.1922336
543,-.5463220467068854,-2.1922336
544,-2.236140304459629,-2.1922336
545,-3.372536996995126,-2.1922336
546,-2.217251401213864,-2.1922336
547,-1.353186514889775,-2.1922336
548,.0220442773804438,-2.1922336
550,-6.76347920543094,-2.1922336
551,-.5981841003080073,-2.1922336
552,-1.104141673508265,-2.1922336
553,-2.39501228298209,-2.1922336
554,-2.372100871964153,-2.1922336
555,-.9249311416116691,-2.1922336
556,-2.894577138216627,-2.1922336
557,-1.455185771513087,-2.1922336
558,.2360360554863847,-2.1922336
560,-.1903934594902329,-2.1922336
561,-1.236346802503458,-2.1922336
562,-.7355472563057547,-2.1922336
563,-.1719223938417534,-2.1922336
564,-2.381179106240255,-2.1922336
565,-.30777122150293,-2.1922336
566,-1.867205861614056,-2.1922336
567,.0977706235199087,-2.1922336
568,.0499492082086173,-2.1922336
569,.2106423003823089,-2.1922336
570,-.7309520393244217,-2.1922336
571,-2.799081785900153,-2.1922336
572,-.439562718210494,-2.1922336
574,.3571988846184767,-2.1922336
575,.2907308097975093,-2.1922336
576,-2.277669892139612,-2.1922336
577,-.3510975595180388,-2.1922336
578,-.6212710248458146,-2.1922336
579,.0083869667252777,-2.1922336
580,.4904601258496618,-2.1922336
581,-.5740684702602328,-2.1922336
582,-.2002180051678561,-2.1922336
583,-1.022695714908191,-2.1922336
584,-.7308660172047809,-2.1922336
586,-1.200318806105729,-2.1922336
587,-1.862280089822,-2.1922336
589,-2.619640633414055,-2.1922336
590,.2954613504824019,-2.1922336
591,-.5728035718876822,-2.1922336
592,-2.726683865752364,-2.1922336
593,-1.026549394455521,-2.1922336
594,-.2849622148018579,-2.1922336
595,.2419366246413115,-2.1922336
596,.8617500209701549,-2.1922336
597,-1.403688223081316,-2.1922336
598,-2.050230325681941,-2.1922336
599,-1.439188646983327,-2.1922336
600,.1833078604226682,-2.1922336
601,1.4333048191863,-2.1922336
602,-1.210843151003873,-2.1922336
603,-.4737199166036882,-2.1922336
604,.0958018004580079,-2.1922336
605,-3.823036702614636,-2.1922336
607,.9628493560948632,-2.1922336
608,-.5379476397170172,-2.1922336
609,-.0045311915686718,-2.1922336
610,-2.017002093708389,-2.1922336
612,-.4370738735966212,-2.1922336
613,-.8251237403553479,-2.1922336
614,-.4866327717205847,-2.1922336
615,-.3626177742234183,-2.1922336
616,-.1275160497103991,-2.1922336
617,-.1352263523180724,-2.1922336
618,-1.726105504950837,-2.1922336
619,-.0596113762987555,-2.1922336
620,-1.1346888993255,-2.1922336
621,-.3802546679287631,-2.1922336
622,-1.165918894685123,-2.1922336
623,-1.366173673904828,-2.1922336
624,-.5428548475488086,-2.1922336
625,-1.403765402785511,-2.1922336
626,-.848548083351395,-2.1922336
627,.3244300522547963,-2.1922336
630,-.8945614205993416,-2.1922336
631,-1.579121911776992,-2.1922336
632,.3237973363303084,-2.1922336
633,-2.418139892886967,-2.1922336
634,-1.594229539927861,-2.1922336
635,.3163408189543216,-2.1922336
636,-.0043575941981983,-2.1922336
637,.1576404916331992,-2.1922336
638,-.631068708748317,-2.1922336
639,-1.969609045090956,-2.1922336
640,.1212101158851592,-2.1922336
641,-.0314545343585262,-2.1922336
642,-.5689881937460031,-2.1922336
643,-.5053241174766683,-2.1922336
644,-.2205285055371411,-2.1922336
645,-1.461528958773853,-2.1922336
646,-2.548928544895004,-2.1922336
647,-.9290451439788525,-2.1922336
648,-2.810092609936977,-2.1922336
649,.4545314442934694,-2.1922336
651,-.2252593013832869,-2.1922336
652,-.7011941461006403,-2.1922336
653,-.4752614748384739,-2.1922336
655,-1.425434763277917,-2.1922336
656,-.0497478171171266,-2.1922336
657,.9277232797052134,-2.1922336
658,-2.235310809621694,-2.1922336
659,.2252933723580588,-2.1922336
660,-.3862702401066647,-2.1922336
661,.1912842765441076,-2.1922336
663,-2.488885840006168,-2.1922336
664,-.0640305389426184,-2.1922336
665,-1.252301027759856,-2.1922336
666,-1.316794310539834,-2.1922336
667,.2828996629531993,-2.1922336
668,-1.157195188142065,-2.1922336
669,-.7936841621573534,-2.1922336
670,.23804518069224,-2.1922336
671,-.5388919417715635,-2.1922336
673,-2.183424447445853,-2.1922336
674,-.7854477231427703,-2.1922336
675,-3.046329801090192,-2.1922336
676,-1.319609519189871,-2.1922336
677,-1.15360811956665,-2.1922336
678,.909690157604172,-2.1922336
679,.498261383596755,-2.1922336
680,-1.360155173104575,-2.1922336
681,-5.424805043699759,-2.1922336
682,.962545670072013,-2.1922336
683,-.7661222155280908,-2.1922336
684,.9995461031335213,-2.1922336
685,-.3974588314200816,-2.1922336
686,-1.384230314980313,-2.1922336
687,-.7690949796750531,-2.1922336
688,-.8679531850259182,-2.1922336
689,-.4197567430283107,-2.1922336
690,-.2308653901987361,-2.1922336
691,-.9454275620195659,-2.1922336
692,-.5527735076115406,-2.1922336
693,-2.351817657915438,-2.1922336
694,-.8231180300427806,-2.1922336
695,-.9577650101204775,-2.1922336
696,-1.906672879924571,-2.1922336
697,-1.81101513946304,-2.1922336
701,1.444297675707318,-2.1922336
702,-.8893164644085819,-2.1922336
703,-.4802886666595652,-2.1922336
704,-.4831707052265239,-2.1922336
705,-.722554060813154,-2.1922336
706,-1.557394950421412,-2.1922336
707,-1.261431232197471,-2.1922336
708,-1.209043410568475,-2.1922336
709,-2.332957523104581,-2.1922336
710,-2.223870723229599,-2.1922336
711,-.9776097769582811,-2.1922336
712,-1.331307975618808,-2.1922336
713,-.8921594199564017,-2.1922336
714,-2.293195400792873,-2.1922336
715,-.7802789718778309,-2.1922336
716,-2.163107636671454,-2.1922336
717,.3419479151383426,-2.1922336
718,.7110586539122152,-2.1922336
719,-.3352769565017105,-2.1922336
720,-.9668110685320968,-2.1922336
722,.1053495304187762,-2.1922336
724,-2.24674393591733,-2.1922336
725,-1.350104011317888,-2.1922336
726,-1.136526642157175,-2.1922336
727,-1.089778596224001,-2.1922336
728,.0642185088255527,-2.1922336
729,-2.121581967296385,-2.1922336
730,-1.244827074897538,-2.1922336
731,-1.56136218746188,-2.1922336
732,-.4863820907946321,-2.1922336
733,-2.130879934020363,-2.1922336
734,-.083707839248237,-2.1922336
736,.3698866772767243,-2.1922336
737,-2.277546400749872,-2.1922336
738,-2.303107591981299,-2.1922336
739,-2.863533861191023,-2.1922336
740,.3300578740148263,-2.1922336
741,-1.0457984932314,-2.1922336
742,-.2364447462043791,-2.1922336
743,-.0793328263907715,-2.1922336
744,-.7115956128392218,-2.1922336
746,-.0563161752635011,-2.1922336
751,-1.088392812253493,-2.1922336
752,-3.416399411951245,-2.1922336
753,-.4440863548489435,-2.1922336
755,-2.821101440234602,-2.1922336
756,-5.555559029836952,-2.1922336
757,-1.493392606443486,-2.1922336
758,.0316765864036276,-2.1922336
760,-1.75186779087317,-2.1922336
761,-.9123613680145155,-2.1922336
762,-.6521889840605585,-2.1922336
763,-2.796914830116076,-2.1922336
765,-.2167895022028268,-2.1922336
766,-1.532087190293643,-2.1922336
767,-1.841012203966732,-2.1922336
769,-.4719597640024001,-2.1922336
770,-.8721797702772086,-2.1922336
771,-.3253064121775204,-2.1922336
772,-2.335854242380886,-2.1922336
773,-.1066154481180711,-2.1922336
774,-.0819735946414216,-2.1922336
775,-1.717794712413494,-2.1922336
776,-3.219273295437391,-2.1922336
777,-2.704553271301022,-2.1922336
778,-3.172249180924354,-2.1922336
779,-1.384712617679558,-2.1922336
781,-1.270969723718718,-2.1922336
783,.0846482732481558,-2.1922336
784,-1.724597807951883,-2.1922336
785,.274990611899524,-2.1922336
786,-.7867150271226616,-2.1922336
787,-.3614318317683225,-2.1922336
788,-2.126757789501113,-2.1922336
789,-3.743919178787605,-2.1922336
790,-1.342684846456505,-2.1922336
791,-2.153124584188756,-2.1922336
792,-1.492423755155826,-2.1922336
793,-1.428058980103549,-2.1922336
794,-.8356448461362398,-2.1922336
795,.0576693298624812,-2.1922336
796,-1.198727161615829,-2.1922336
798,-1.684647346640852,-2.1922336
800,-.2071792445286251,-2.1922336
801,-2.650684099630752,-2.1922336
802,-1.242049859971983,-2.1922336
803,-1.061603413428399,-2.1922336
805,-.6654393031529297,-2.1922336
806,-2.976216511094094,-2.1922336
807,-1.026060049572513,-2.1922336
808,-.648345954624558,-2.1922336
809,-4.456140897791372,-2.1922336
810,-1.638148088095361,-2.1922336
811,-.1656929543135429,-2.1922336
812,.1412619952713889,-2.1922336
813,-5.216628117525211,-2.1922336
814,-.9376735569522019,-2.1922336
815,-1.254489971321594,-2.1922336
817,-3.933437297988339,-2.1922336
819,-1.601677489787979,-2.1922336
822,-2.149992715466458,-2.1922336
824,-2.495590259220451,-2.1922336
826,-.1618319597368929,-2.1922336
827,-1.368679683863108,-2.1922336
828,.3613530196917964,-2.1922336
829,-.2558274242038686,-2.1922336
830,-.2387716351238042,-2.1922336
831,-3.469190776138911,-2.1922336
832,-.8256731093835367,-2.1922336
833,-.8762126149965938,-2.1922336
834,-.5152885620556731,-2.1922336
835,-.8119786607807309,-2.1922336
837,-.0949886459117944,-2.1922336
838,-.2137319455583482,-2.1922336
840,-1.209022076165792,-2.1922336
841,-1.38346217945969,-2.1922336
842,-2.861472070479279,-2.1922336
844,-2.357465300524628,-2.1922336
845,-.6247983501857598,-2.1922336
846,-.2876137846782767,-2.1922336
847,-3.799534707352327,-2.1922336
848,-1.56555806819973,-2.1922336
849,.4672913963580229,-2.1922336
850,-2.15257618809697,-2.1922336
851,-2.281416929816378,-2.1922336
852,-1.215808203350752,-2.1922336
854,-.2451615143752904,-2.1922336
855,-2.499571186826392,-2.1922336
857,-.3486343796210395,-2.1922336
858,-4.044152565486931,-2.1922336
859,-1.065697068152398,-2.1922336
861,-.5568978668789646,-2.1922336
862,-1.676746792919908,-2.1922336
863,-1.335672977633079,-2.1922336
864,-1.388843064874586,-2.1922336
865,-1.38911827530884,-2.1922336
866,-1.029802663114052,-2.1922336
867,-1.577016512952861,-2.1922336
868,.7525630352138469,-2.1922336
869,-1.268503009584958,-2.1922336
871,-.7230175574048004,-2.1922336
873,-.3429634926308781,-2.1922336
874,-.802161964618089,-2.1922336
876,-1.755910633194078,-2.1922336
877,-2.3435406553367,-2.1922336
878,.6209361735615646,-2.1922336
879,-.1748445600191652,-2.1922336
880,.0695781995560747,-2.1922336
881,-1.210277430353469,-2.1922336
882,-2.806017332006988,-2.1922336
883,-1.568117116593682,-2.1922336
884,-1.146109727430854,-2.1922336
885,-1.191741814825566,-2.1922336
886,.3997869375690685,-2.1922336
887,-1.216104384047209,-2.1922336
889,-2.541799864125486,-2.1922336
891,.6900594457553265,-2.1922336
893,-3.786295890186978,-2.1922336
895,.4645987479428949,-2.1922336
896,-.3534642529359629,-2.1922336
897,-.9336839186399456,-2.1922336
898,-1.715850858270016,-2.1922336
899,-.3405288979712422,-2.1922336
900,.0406551242074127,-2.1922336
901,-3.469809241959383,-2.1922336
902,-.0883763927258226,-2.1922336
904,-1.436946262094541,-2.1922336
905,-.8569865727228179,-2.1922336
906,-.8660810393736861,-2.1922336
907,.4466984535805786,-2.1922336
908,-.2839812895427724,-2.1922336
909,-1.599106198413649,-2.1922336
910,-3.609348911972106,-2.1922336
911,-.8590542072003321,-2.1922336
912,-.6730994465369329,-2.1922336
913,.1207482414698073,-2.1922336
917,-.1973646093697774,-2.1922336
918,-1.151856968131256,-2.1922336
919,-4.402409926381747,-2.1922336
920,-2.218009603824,-2.1922336
922,-1.42761730640133,-2.1922336
923,-1.91411671672606,-2.1922336
924,-1.806162670766102,-2.1922336
925,-1.171915144528096,-2.1922336
926,-.8896127261401408,-2.1922336
927,-.4733707946631807,-2.1922336
928,.251514437512333,-2.1922336
929,.3658443543684954,-2.1922336
930,.2442275414027364,-2.1922336
931,.130882637491263,-2.1922336
932,-1.907527277242063,-2.1922336
935,-.6857956562553265,-2.1922336
936,-.9639181035489727,-2.1922336
937,.4369569058430494,-2.1922336
938,-1.189180688191617,-2.1922336
