destination,DFE,_beta_log_dur
587,-1.510783757349988,-2.2222443
589,-2.154848758690741,-2.2222443
590,.5107916383071456,-2.2222443
591,-.7496909742907515,-2.2222443
592,-2.663656363540647,-2.2222443
593,-1.102406209304853,-2.2222443
594,-.3510769612124623,-2.2222443
595,.0776402363942135,-2.2222443
596,.4268395830948292,-2.2222443
597,-1.476033694166922,-2.2222443
598,-1.573651236236317,-2.2222443
599,-1.335194161912244,-2.2222443
600,.3550089230084869,-2.2222443
601,1.269156822096381,-2.2222443
602,-.8905396564058377,-2.2222443
603,-.46335026380303,-2.2222443
604,.5201498038113433,-2.2222443
605,-2.994106558856477,-2.2222443
607,.6863138688212709,-2.2222443
608,-.7879969833645756,-2.2222443
609,.056899767142834,-2.2222443
610,-1.331292824058077,-2.2222443
612,-.5656538301741331,-2.2222443
613,-.425548031509501,-2.2222443
614,-.0975756786412228,-2.2222443
615,-.0441781875348113,-2.2222443
616,-.0155651201168766,-2.2222443
617,.0787108252871953,-2.2222443
618,-1.347442289389447,-2.2222443
619,.0621341840933078,-2.2222443
620,-.7989441953161914,-2.2222443
621,-.2878739326019886,-2.2222443
622,-1.05707016382882,-2.2222443
623,-.9283624251871816,-2.2222443
624,-.329399484560385,-2.2222443
625,-1.184268644604188,-2.2222443
626,-.863260934946693,-2.2222443
627,.6587755778260742,-2.2222443
630,-.62035953338948,-2.2222443
631,-1.995969093790954,-2.2222443
632,.2211739192741932,-2.2222443
633,-2.747150275653508,-2.2222443
634,-1.585401422114802,-2.2222443
635,.4096344236826107,-2.2222443
636,-.0342815771696373,-2.2222443
637,-.0482602444983241,-2.2222443
638,-.3711512038558398,-2.2222443
639,-1.734186346565074,-2.2222443
640,.2321813201401126,-2.2222443
641,.1399115489679523,-2.2222443
642,-.5995124242745873,-2.2222443
643,-.6291876291962106,-2.2222443
644,-.1869215696428611,-2.2222443
645,-1.09721607969148,-2.2222443
646,-2.133920343046547,-2.2222443
647,-1.041374667216287,-2.2222443
648,-2.627285757493368,-2.2222443
649,.2659769715741118,-2.2222443
651,-.2119780145244174,-2.2222443
652,-.6110914188471518,-2.2222443
653,-.0631888045297957,-2.2222443
655,-1.33072975493387,-2.2222443
656,.2741582792314126,-2.2222443
657,.8506470157731738,-2.2222443
658,-1.970181866128045,-2.2222443
659,.0726405156448148,-2.2222443
660,-.240296822737268,-2.2222443
661,.1274933068746061,-2.2222443
663,-1.655145301005195,-2.2222443
664,.0357279624785533,-2.2222443
665,-.8903691906904304,-2.2222443
666,-1.038676924554581,-2.2222443
667,.3959100906260797,-2.2222443
668,-1.050135583757587,-2.2222443
669,-.7556951965645093,-2.2222443
670,.2231701482430254,-2.2222443
671,-.7991576927655375,-2.2222443
673,-2.211051480833119,-2.2222443
674,-.8636316982170097,-2.2222443
675,-2.523235071109956,-2.2222443
676,-1.177726793976812,-2.2222443
677,-1.077239737285682,-2.2222443
678,.468259332935557,-2.2222443
679,.5954476712014576,-2.2222443
680,-.9768929991835376,-2.2222443
681,-3.655043539861011,-2.2222443
682,.9492680003220503,-2.2222443
683,-.7160439830162931,-2.2222443
684,.8604471498499761,-2.2222443
685,-.5786510450548353,-2.2222443
686,-.9006587301895195,-2.2222443
687,-1.094634295622759,-2.2222443
688,-.6627122192470191,-2.2222443
689,-.4973290579526696,-2.2222443
690,-.22424152358116,-2.2222443
691,-.6430281828016139,-2.2222443
692,-.356505265525685,-2.2222443
693,-1.77448496834118,-2.2222443
694,-.5114353800420717,-2.2222443
695,-.8147335030391215,-2.2222443
696,-1.698285902256387,-2.2222443
697,-1.808555667953793,-2.2222443
701,1.043284611593563,-2.2222443
702,-.6270397070976063,-2.2222443
703,-.2583042186919983,-2.2222443
704,-.5590869422269392,-2.2222443
705,-.6778881927927378,-2.2222443
706,-1.263740511547842,-2.2222443
707,-1.152708900827379,-2.2222443
708,-.8831654918968099,-2.2222443
709,-2.174081378412803,-2.2222443
710,-1.632257662162732,-2.2222443
711,-.6514958224901672,-2.2222443
712,-1.283441741284867,-2.2222443
713,-.8197355419017153,-2.2222443
714,-2.035466070325681,-2.2222443
715,-.3533719841141541,-2.2222443
716,-1.906441731828971,-2.2222443
717,.0669163989837103,-2.2222443
718,.8131519251763305,-2.2222443
719,-.1728414357808662,-2.2222443
720,-1.016673866179296,-2.2222443
722,.2913678248046588,-2.2222443
724,-1.753574681948687,-2.2222443
725,-1.292070437228241,-2.2222443
726,-1.021483700612907,-2.2222443
727,-.9663051779183015,-2.2222443
728,.0248901809423793,-2.2222443
729,-1.434606397306186,-2.2222443
730,-1.239738672013693,-2.2222443
731,-1.284904992325987,-2.2222443
732,-.3836340962853732,-2.2222443
733,-2.120272223102723,-2.2222443
734,-.04171548606654,-2.2222443
736,.5660725375731691,-2.2222443
737,-1.928938952356058,-2.2222443
738,-2.065562555780053,-2.2222443
739,-2.204905124777563,-2.2222443
740,.4964055095648269,-2.2222443
741,-.9507674907605925,-2.2222443
742,.0260376175963618,-2.2222443
743,.0420197909210942,-2.2222443
744,-.5125526596427604,-2.2222443
746,-.3061268270944283,-2.2222443
751,-.8926664419587236,-2.2222443
752,-2.974040093121006,-2.2222443
753,-.2253879059251047,-2.2222443
755,-2.392783697052036,-2.2222443
756,-3.693469981529885,-2.2222443
757,-1.241038849108904,-2.2222443
758,.1840752849525696,-2.2222443
760,-1.149975445034268,-2.2222443
761,-.8877304830439172,-2.2222443
762,-.9576475978818533,-2.2222443
763,-2.409849419975626,-2.2222443
765,-.1021288794287992,-2.2222443
766,-1.019808113654337,-2.2222443
767,-1.500549961177037,-2.2222443
769,-.1113665813834804,-2.2222443
770,-.6153931782215157,-2.2222443
771,-.1231132728799316,-2.2222443
772,-1.857153583907937,-2.2222443
773,.0359236752025226,-2.2222443
774,-.0171964026098344,-2.2222443
775,-1.520872312033711,-2.2222443
776,-2.909387929597837,-2.2222443
777,-2.011759353834566,-2.2222443
778,-3.239493493029688,-2.2222443
779,-1.306705067036473,-2.2222443
781,-1.148050614226133,-2.2222443
783,-.0057451600477202,-2.2222443
784,-1.518629302901656,-2.2222443
785,.2587457317185448,-2.2222443
786,-.6642597766463388,-2.2222443
787,-.2656642838408534,-2.2222443
788,-1.667095700819804,-2.2222443
789,-3.745343505167904,-2.2222443
790,-.9700824641168321,-2.2222443
791,-2.065050766723643,-2.2222443
792,-.9106446653211797,-2.2222443
793,-.8572040026299643,-2.2222443
794,-.6709143188228847,-2.2222443
795,-.0570945892881628,-2.2222443
796,-.9860997461012951,-2.2222443
798,-1.928130893278944,-2.2222443
800,-.142887796129634,-2.2222443
801,-2.149219122739864,-2.2222443
802,-1.163789731251791,-2.2222443
803,-.9979969228849943,-2.2222443
805,-1.266730012152068,-2.2222443
806,-2.707549066024125,-2.2222443
807,-.816754746542491,-2.2222443
808,-.2836672209342379,-2.2222443
809,-3.481697375270624,-2.2222443
810,-1.361674487569201,-2.2222443
811,-.0916735934880198,-2.2222443
812,.0739134046953883,-2.2222443
813,-5.60283921843913,-2.2222443
814,-.7114768633966505,-2.2222443
815,-.7874705121873329,-2.2222443
817,-3.427196288660063,-2.2222443
819,-1.300604423752107,-2.2222443
822,-1.677119406603877,-2.2222443
824,-2.19747141661971,-2.2222443
826,.2523262803732756,-2.2222443
827,-1.391208894278159,-2.2222443
828,.2761411390276035,-2.2222443
829,-.074809626427126,-2.2222443
830,.1262720255795014,-2.2222443
831,-2.712485835509543,-2.2222443
832,-.6218624792409648,-2.2222443
833,-.5833232025398662,-2.2222443
834,-.2268000275870758,-2.2222443
835,-.4162736945317019,-2.2222443
837,.2846677295138876,-2.2222443
838,-.271708407468147,-2.2222443
840,-.7935302416662664,-2.2222443
841,-.8628885526058333,-2.2222443
842,-2.397139411291833,-2.2222443
844,-2.007757849236158,-2.2222443
845,-.4207036926068964,-2.2222443
846,.0438787891157451,-2.2222443
847,-3.144090920421462,-2.2222443
848,-1.228508941143222,-2.2222443
849,.4918609972377153,-2.2222443
850,-1.640703942127817,-2.2222443
851,-2.067439780480278,-2.2222443
852,-.7522171428571436,-2.2222443
854,-.0089514609084524,-2.2222443
855,-1.677886421992009,-2.2222443
857,-.2496775244882848,-2.2222443
858,-2.813570646521903,-2.2222443
859,-.6809160880476718,-2.2222443
861,-.9488598708784044,-2.2222443
862,-1.597017792021919,-2.2222443
863,-1.247959263094961,-2.2222443
864,-.7580063789698027,-2.2222443
865,-1.059648064124555,-2.2222443
866,-.5645991414017488,-2.2222443
867,-1.119647901020382,-2.2222443
868,.8368251665386108,-2.2222443
869,-1.08513827714932,-2.2222443
871,-.1890833576394351,-2.2222443
873,-.257992026435269,-2.2222443
874,-.3769525048255782,-2.2222443
876,-1.50832671932471,-2.2222443
877,-2.051778113961428,-2.2222443
878,.7957762439736688,-2.2222443
879,.2295737984851574,-2.2222443
880,.2350033623683529,-2.2222443
881,-.8300680491602654,-2.2222443
882,-2.343467921212878,-2.2222443
883,-.9286052977487255,-2.2222443
884,-.8287195288434659,-2.2222443
885,-1.05538906971667,-2.2222443
886,.601298205515099,-2.2222443
887,-.7444056258384953,-2.2222443
889,-1.876792328135933,-2.2222443
891,.8233228379370943,-2.2222443
893,-1.953374407093645,-2.2222443
895,.5235226177530491,-2.2222443
896,.0881011384560752,-2.2222443
897,-.6438087704619666,-2.2222443
898,-.9552429998530063,-2.2222443
899,-.2904243795549795,-2.2222443
900,.2414244798500289,-2.2222443
901,-2.818131969203502,-2.2222443
902,.1169954279389783,-2.2222443
904,-.9668817036818625,-2.2222443
905,-.4243391776046644,-2.2222443
906,-.4423271196652488,-2.2222443
907,.3861056659730653,-2.2222443
908,-.0096225675508809,-2.2222443
909,-1.074947937536685,-2.2222443
910,-2.819572694542512,-2.2222443
911,-.5957517439706663,-2.2222443
912,-.4198142620026548,-2.2222443
913,.3654074541162393,-2.2222443
917,.0343529226345415,-2.2222443
918,-.637980071912818,-2.2222443
919,-3.627242018875994,-2.2222443
920,-1.723440490221817,-2.2222443
922,-1.000054157533004,-2.2222443
923,-1.398064607430503,-2.2222443
924,-1.175415451138651,-2.2222443
925,-.8577302394146945,-2.2222443
926,-.6099885790234255,-2.2222443
927,-.0025399948159997,-2.2222443
928,.0618600552769847,-2.2222443
929,.5740123914037898,-2.2222443
930,.0713663828214065,-2.2222443
931,.4342971107560215,-2.2222443
932,-1.666702915303278,-2.2222443
935,-.4428238356284793,-2.2222443
936,-.4927701547571406,-2.2222443
937,.7352703121583265,-2.2222443
938,-.9063118187345769,-2.2222443
