destination,DFE_MLE_low,DFE_MLE_high,_beta_slope_low,_beta_slope_high
1529,-.33273816,-.6492036,-3.8938956,-2.099087
1530,-2.3169305,-.34767845,-3.8938956,-2.099087
1531,-1.7169321,-.095442086,-3.8938956,-2.099087
1532,-1.1220113,-.8095668,-3.8938956,-2.099087
1533,1.8423901,.016037609,-3.8938956,-2.099087
1534,-.43156824,.60454011,-3.8938956,-2.099087
1535,-1.6811707,.41363961,-3.8938956,-2.099087
1536,-2.2839677,-.73288095,-3.8938956,-2.099087
1537,-1.3659062,.38846284,-3.8938956,-2.099087
1538,-6.8956251,-2.2185929,-3.8938956,-2.099087
1539,-4.0330029,-.28022727,-3.8938956,-2.099087
1540,-1.0333689,-.19446731,-3.8938956,-2.099087
1541,1.6038897,.99392694,-3.8938956,-2.099087
1542,-4.3898129,.38425297,-3.8938956,-2.099087
1543,-1.2697436,.56090373,-3.8938956,-2.099087
1544,-1.2672322,1.8770577,-3.8938956,-2.099087
1545,-3.0409744,.68957138,-3.8938956,-2.099087
1546,-3.006629,-.081806473,-3.8938956,-2.099087
1547,-4.0606008,1.8037348,-3.8938956,-2.099087
1548,-3.9074838,-.070469417,-3.8938956,-2.099087
1549,-3.8349984,.61219883,-3.8938956,-2.099087
1550,-1.1474326,-.29391503,-3.8938956,-2.099087
1551,1.0597121,-.017568832,-3.8938956,-2.099087
1552,1.7714124,1.56778,-3.8938956,-2.099087
1553,-2.7752614,.4951387,-3.8938956,-2.099087
1554,-2.4828732,1.0205997,-3.8938956,-2.099087
1555,-6.9257607,-4.4044547,-3.8938956,-2.099087
1556,.86311823,-.3322624,-3.8938956,-2.099087
1557,.67174459,.1440794,-3.8938956,-2.099087
1558,-1.9102138,.021485172,-3.8938956,-2.099087
1559,-5.9772806,.33036584,-3.8938956,-2.099087
1560,-2.6313782,.14437765,-3.8938956,-2.099087
1561,.68588179,-.13010533,-3.8938956,-2.099087
1562,-13.473619,-3.545814,-3.8938956,-2.099087
1563,1.5039681,.59023267,-3.8938956,-2.099087
1564,-3.3737462,-.15233357,-3.8938956,-2.099087
1565,-4.9086847,1.9348066,-3.8938956,-2.099087
1566,-2.817944,-.26805371,-3.8938956,-2.099087
1567,-2.8902483,.031473547,-3.8938956,-2.099087
1568,-.93085724,1.3154094,-3.8938956,-2.099087
1569,-4.8949237,-.29926693,-3.8938956,-2.099087
1570,-5.0987716,.051895399,-3.8938956,-2.099087
1571,-2.7034452,-.12600484,-3.8938956,-2.099087
1572,-4.9248285,-1.1805836,-3.8938956,-2.099087
1573,-5.805057,-2.2614222,-3.8938956,-2.099087
1574,-1.7672867,.26047808,-3.8938956,-2.099087
1575,-2.034529,-.31879196,-3.8938956,-2.099087
1576,-3.2967479,.96885973,-3.8938956,-2.099087
1577,-2.979017,-1.0796493,-3.8938956,-2.099087
1578,-1.8971407,-.32794678,-3.8938956,-2.099087
1579,-1.3694217,-.49383321,-3.8938956,-2.099087
1580,.54653639,-.10072421,-3.8938956,-2.099087
1581,-3.8023312,-2.2670617,-3.8938956,-2.099087
1582,-2.8882623,.26392922,-3.8938956,-2.099087
1583,-1.0694251,-.44467375,-3.8938956,-2.099087
1584,.8117736,.70410538,-3.8938956,-2.099087
1585,-2.4744089,.048791077,-3.8938956,-2.099087
1586,-1.4645368,-1.5182309,-3.8938956,-2.099087
1587,-.0733703,-.070233874,-3.8938956,-2.099087
1588,-1.6372042,-2.5212975,-3.8938956,-2.099087
1589,-.67072845,.36722922,-3.8938956,-2.099087
1590,-5.7895994,.089755856,-3.8938956,-2.099087
1591,-.87905556,.050992977,-3.8938956,-2.099087
1592,-8.7993231,-4.8073764,-3.8938956,-2.099087
1593,-2.9553161,-.3733567,-3.8938956,-2.099087
1594,-.61141491,.016477561,-3.8938956,-2.099087
1595,-2.8242865,-.63597393,-3.8938956,-2.099087
1596,-.19043,.62387401,-3.8938956,-2.099087
1597,-8.0301285,-7.300179,-3.8938956,-2.099087
1598,-2.1452391,-.2935628,-3.8938956,-2.099087
1600,-4.3600526,.61882782,-3.8938956,-2.099087
1601,-5.5686607,-.52097631,-3.8938956,-2.099087
1602,.65956551,.60668272,-3.8938956,-2.099087
1603,-1.3522495,-.94328827,-3.8938956,-2.099087
1604,-3.6144578,.38921002,-3.8938956,-2.099087
1605,-4.0721636,-.26276916,-3.8938956,-2.099087
1606,-5.1551604,-.9208402,-3.8938956,-2.099087
1607,-5.6413274,.5775696,-3.8938956,-2.099087
1608,-1.5268111,-1.4005842,-3.8938956,-2.099087
1609,-3.9469116,.083478428,-3.8938956,-2.099087
1610,-2.8993311,.3464776,-3.8938956,-2.099087
1611,2.1821911,.78098619,-3.8938956,-2.099087
1612,-7.0928211,-2.0679216,-3.8938956,-2.099087
1613,-2.0715654,-.46300542,-3.8938956,-2.099087
1614,-1.3387188,.8933627,-3.8938956,-2.099087
1615,.13883947,-.57081139,-3.8938956,-2.099087
1616,-.55821007,.10595997,-3.8938956,-2.099087
1617,-1.125151,.2614679,-3.8938956,-2.099087
1618,-8.1257648,-1.3809719,-3.8938956,-2.099087
1619,-4.9371228,.94696462,-3.8938956,-2.099087
1620,-1.228429,.14211795,-3.8938956,-2.099087
1621,-5.2363358,.21546322,-3.8938956,-2.099087
1622,-1.4476829,-.41215035,-3.8938956,-2.099087
1623,-1.3033128,.19495577,-3.8938956,-2.099087
1624,-.84274077,.0040094499,-3.8938956,-2.099087
1625,-3.3380077,-.34399673,-3.8938956,-2.099087
1626,-2.0001569,1.1047579,-3.8938956,-2.099087
1627,-.60129684,.59761906,-3.8938956,-2.099087
1628,-6.6633615,-4.6902227,-3.8938956,-2.099087
1629,-2.0212307,-.51341194,-3.8938956,-2.099087
1630,-3.2339137,-1.0261323,-3.8938956,-2.099087
1631,-2.4631822,-.22039931,-3.8938956,-2.099087
1632,-.27158177,.37143248,-3.8938956,-2.099087
1633,2.0060561,1.4426459,-3.8938956,-2.099087
1634,-1.6793772,.85848635,-3.8938956,-2.099087
1635,-2.8252466,-.21914668,-3.8938956,-2.099087
1636,-.92307609,1.2127366,-3.8938956,-2.099087
1637,-2.7135956,-.75350177,-3.8938956,-2.099087
1638,-3.5403929,.93570441,-3.8938956,-2.099087
1639,.65130889,.48599738,-3.8938956,-2.099087
1640,-.50550383,.5113377,-3.8938956,-2.099087
1641,-1.6800054,.11223168,-3.8938956,-2.099087
1642,-5.6559973,.52020061,-3.8938956,-2.099087
1643,-1.0402229,.24678384,-3.8938956,-2.099087
1644,.90315545,.95869702,-3.8938956,-2.099087
1645,1.3620436,-.068318196,-3.8938956,-2.099087
1646,-.10300707,1.2089224,-3.8938956,-2.099087
1647,-1.9272351,.17834322,-3.8938956,-2.099087
1648,-3.2349553,.73928934,-3.8938956,-2.099087
1649,-.32855698,.37095451,-3.8938956,-2.099087
1650,-4.9005671,1.2552329,-3.8938956,-2.099087
1651,-7.7576461,.76964885,-3.8938956,-2.099087
1652,-.80668861,.83611757,-3.8938956,-2.099087
1653,-3.267812,.28138238,-3.8938956,-2.099087
1654,-1.07569,1.1736764,-3.8938956,-2.099087
1655,-.79506463,.71385217,-3.8938956,-2.099087
1656,-2.5312819,1.0509884,-3.8938956,-2.099087
1657,-2.1584549,.23370299,-3.8938956,-2.099087
1658,-1.6576399,-.063876502,-3.8938956,-2.099087
1659,.28323147,1.1727219,-3.8938956,-2.099087
1660,-2.8642099,-.50717014,-3.8938956,-2.099087
1661,-3.4638133,.075045295,-3.8938956,-2.099087
1662,-1.2567537,.5509032,-3.8938956,-2.099087
1663,-4.133018,1.4277164,-3.8938956,-2.099087
1664,-2.3710611,.66674531,-3.8938956,-2.099087
1665,-1.2884203,.28165048,-3.8938956,-2.099087
1666,-1.0537053,.065460481,-3.8938956,-2.099087
1667,-2.6216228,1.8644398,-3.8938956,-2.099087
1668,-.82466751,.67480975,-3.8938956,-2.099087
1669,-5.0113769,.59826529,-3.8938956,-2.099087
1670,-1.3912852,.18047257,-3.8938956,-2.099087
1671,-1.5725613,.93925792,-3.8938956,-2.099087
1672,-.42623681,1.4838446,-3.8938956,-2.099087
1673,-1.9178998,-1.0229834,-3.8938956,-2.099087
1674,-1.2478324,.86760837,-3.8938956,-2.099087
1675,-.14899702,1.0113268,-3.8938956,-2.099087
1676,-1.2104826,.15860161,-3.8938956,-2.099087
1677,.83067268,.89878333,-3.8938956,-2.099087
1678,-.50104696,.31313553,-3.8938956,-2.099087
1679,-.25296667,2.1111186,-3.8938956,-2.099087
1680,.045564305,.89413035,-3.8938956,-2.099087
1681,-2.1866429,.54716098,-3.8938956,-2.099087
1682,-.88135827,1.6332585,-3.8938956,-2.099087
1683,2.0513387,1.1516768,-3.8938956,-2.099087
1684,-.39424574,1.0736943,-3.8938956,-2.099087
1685,-1.4085227,-.04525784,-3.8938956,-2.099087
1686,-2.3666379,-.41775495,-3.8938956,-2.099087
1687,2.4409761,.87903339,-3.8938956,-2.099087
1688,-.077211432,.69147193,-3.8938956,-2.099087
1689,-1.0527604,.08969041,-3.8938956,-2.099087
1690,.093183585,-5.8923497,-3.8938956,-2.099087
1691,.27101657,.51252216,-3.8938956,-2.099087
1692,-2.2880585,.11732473,-3.8938956,-2.099087
1693,-2.2979341,.83184594,-3.8938956,-2.099087
1694,-1.3920683,1.4566594,-3.8938956,-2.099087
1695,-1.9080687,.49667779,-3.8938956,-2.099087
1696,-1.9797441,.31403419,-3.8938956,-2.099087
1697,-4.2054753,1.3765765,-3.8938956,-2.099087
1698,.48980975,.81046259,-3.8938956,-2.099087
1699,-4.6337924,1.9800514,-3.8938956,-2.099087
1700,-1.3297645,-.099773981,-3.8938956,-2.099087
1701,-2.7336073,-.4751395,-3.8938956,-2.099087
1702,-3.014221,-.58829755,-3.8938956,-2.099087
1703,-2.1822684,1.2788273,-3.8938956,-2.099087
1704,-2.4160066,-.34859818,-3.8938956,-2.099087
1705,-6.7333999,-.46403885,-3.8938956,-2.099087
1706,.54139227,1.6651955,-3.8938956,-2.099087
1707,-3.2491462,.67069948,-3.8938956,-2.099087
1708,1.6848327,.68197531,-3.8938956,-2.099087
1709,-3.1001012,-.29842684,-3.8938956,-2.099087
1710,-2.811933,1.1320721,-3.8938956,-2.099087
1711,-1.6162086,.22526476,-3.8938956,-2.099087
1712,-.38739157,1.4748721,-3.8938956,-2.099087
1713,-1.0490927,-.089328796,-3.8938956,-2.099087
1714,-.63683915,.93213421,-3.8938956,-2.099087
1715,-4.8545647,.49231151,-3.8938956,-2.099087
1716,-.74317575,.66453928,-3.8938956,-2.099087
1717,.052870903,1.2049578,-3.8938956,-2.099087
1718,-5.6232882,.40953171,-3.8938956,-2.099087
1719,-.47897911,.04740848,-3.8938956,-2.099087
1720,-1.1185144,1.6823117,-3.8938956,-2.099087
1721,-4.6765113,1.500017,-3.8938956,-2.099087
1722,-.8700043,.87991077,-3.8938956,-2.099087
1723,-1.8341241,.36348635,-3.8938956,-2.099087
1724,-1.6960537,-.11080617,-3.8938956,-2.099087
1725,1.132529,1.0817398,-3.8938956,-2.099087
1726,-.68169659,1.8153445,-3.8938956,-2.099087
1727,1.0196937,1.4571874,-3.8938956,-2.099087
1728,-2.607703,.035902552,-3.8938956,-2.099087
1729,-6.0587053,.26072624,-3.8938956,-2.099087
1730,-3.7856693,.78592497,-3.8938956,-2.099087
1731,-.49539396,2.1115277,-3.8938956,-2.099087
1732,1.6908963,1.948992,-3.8938956,-2.099087
1733,-1.3534697,.55200446,-3.8938956,-2.099087
1734,-4.3621845,.9329201,-3.8938956,-2.099087
1735,-1.6778378,1.4508158,-3.8938956,-2.099087
1736,-3.8212416,.10819875,-3.8938956,-2.099087
1737,-.97035545,1.9679615,-3.8938956,-2.099087
1738,-1.2245829,1.5439579,-3.8938956,-2.099087
1739,-1.7211467,1.9389231,-3.8938956,-2.099087
1740,1.1894945,1.8839128,-3.8938956,-2.099087
1741,-4.5009027,.50214976,-3.8938956,-2.099087
1742,.1366113,1.922965,-3.8938956,-2.099087
1743,-1.0852089,1.3085459,-3.8938956,-2.099087
1744,-.56231606,.97431272,-3.8938956,-2.099087
1745,1.9313558,.13903579,-3.8938956,-2.099087
1746,-5.368227,.56468236,-3.8938956,-2.099087
1747,-4.6064653,.69522649,-3.8938956,-2.099087
1748,.034894612,.84492427,-3.8938956,-2.099087
1749,-.65058321,.51745361,-3.8938956,-2.099087
1750,-7.1017613,1.8159267,-3.8938956,-2.099087
1751,-2.9367347,1.5981989,-3.8938956,-2.099087
1752,-.80877769,.5895251,-3.8938956,-2.099087
1753,-4.1316009,2.1097517,-3.8938956,-2.099087
1754,-.27160847,1.6272483,-3.8938956,-2.099087
1755,-1.0539702,.21561363,-3.8938956,-2.099087
1756,-.83618337,1.2556992,-3.8938956,-2.099087
1757,-.69418567,.79568028,-3.8938956,-2.099087
1758,-5.6579394,1.3093022,-3.8938956,-2.099087
1759,.20664938,1.3347664,-3.8938956,-2.099087
1760,-.90619171,.27891761,-3.8938956,-2.099087
1761,-.72175819,2.1971087,-3.8938956,-2.099087
1762,-1.4137696,1.4947875,-3.8938956,-2.099087
1763,.78215551,1.1513232,-3.8938956,-2.099087
1764,-2.6179981,1.8876315,-3.8938956,-2.099087
1765,-3.1296132,.86329681,-3.8938956,-2.099087
1766,.27392036,1.4138945,-3.8938956,-2.099087
1767,.47318932,.24494064,-3.8938956,-2.099087
1768,-3.5816872,1.1773685,-3.8938956,-2.099087
1769,-6.7708435,1.2389747,-3.8938956,-2.099087
1770,-1.6560284,.13848107,-3.8938956,-2.099087
1771,1.0570145,1.5674745,-3.8938956,-2.099087
1772,1.0491333,.80101687,-3.8938956,-2.099087
1773,-7.2759857,1.2385719,-3.8938956,-2.099087
1774,-6.2306981,1.0827883,-3.8938956,-2.099087
1775,-3.1564882,1.8306903,-3.8938956,-2.099087
1776,-4.9325819,2.3344679,-3.8938956,-2.099087
1777,-6.6079097,1.0761073,-3.8938956,-2.099087
1778,-.91508222,.62473905,-3.8938956,-2.099087
1779,1.1905221,.30427495,-3.8938956,-2.099087
1780,-5.9710927,.9661501,-3.8938956,-2.099087
1781,1.2803226,.49635765,-3.8938956,-2.099087
1782,-1.6979215,1.2289439,-3.8938956,-2.099087
1783,-6.8495216,.49495578,-3.8938956,-2.099087
1784,.80096912,1.7047775,-3.8938956,-2.099087
1785,-3.450026,.99620003,-3.8938956,-2.099087
1786,-5.2708926,1.4740072,-3.8938956,-2.099087
1787,.74225694,.93952006,-3.8938956,-2.099087
1788,-.79399383,1.1086618,-3.8938956,-2.099087
1789,-1.0988977,-1.3249382,-3.8938956,-2.099087
1790,-.51787269,1.2044441,-3.8938956,-2.099087
1791,-2.2288322,1.9429491,-3.8938956,-2.099087
1792,1.1611578,2.3481429,-3.8938956,-2.099087
1793,1.2705429,1.7127874,-3.8938956,-2.099087
1794,-2.3935058,1.8899691,-3.8938956,-2.099087
1795,-.58316958,1.738901,-3.8938956,-2.099087
1796,.56156015,1.0034505,-3.8938956,-2.099087
1797,2.4393096,1.7737877,-3.8938956,-2.099087
1798,2.4792001,.2726514,-3.8938956,-2.099087
1799,-.84838545,2.0905991,-3.8938956,-2.099087
1800,2.1929615,1.6490557,-3.8938956,-2.099087
1801,1.3492022,1.2860103,-3.8938956,-2.099087
1802,-1.4970683,.97232091,-3.8938956,-2.099087
1803,-3.9313967,2.7081892,-3.8938956,-2.099087
1804,-4.8984933,1.7028576,-3.8938956,-2.099087
1805,1.4592814,2.0900414,-3.8938956,-2.099087
1806,-.58571702,-.48952109,-3.8938956,-2.099087
1807,.0060795913,1.5367068,-3.8938956,-2.099087
1808,-.89093894,1.0532815,-3.8938956,-2.099087
1809,-1.9279875,.72863948,-3.8938956,-2.099087
1810,-1.74692,.28967819,-3.8938956,-2.099087
1811,.12703139,.10956726,-3.8938956,-2.099087
1812,1.1129665,.58764207,-3.8938956,-2.099087
1813,-1.6716616,1.7633504,-3.8938956,-2.099087
1814,-4.4327722,1.635541,-3.8938956,-2.099087
1815,-.45115757,1.8692911,-3.8938956,-2.099087
1816,-3.6780899,.97730672,-3.8938956,-2.099087
1817,-3.4544532,2.0201087,-3.8938956,-2.099087
1818,-8.4483643,-.3035709,-3.8938956,-2.099087
1820,1.231032,1.529938,-3.8938956,-2.099087
1821,-1.5598296,.83603001,-3.8938956,-2.099087
1822,1.86712,1.4834893,-3.8938956,-2.099087
1823,-.19866069,1.2509726,-3.8938956,-2.099087
1824,-1.6072693,-.25043914,-3.8938956,-2.099087
1825,2.2635643,1.4070969,-3.8938956,-2.099087
1826,.66394866,1.4360535,-3.8938956,-2.099087
1827,.97191256,.43282196,-3.8938956,-2.099087
1828,-4.4896035,1.1455842,-3.8938956,-2.099087
1829,-.25120908,.38024515,-3.8938956,-2.099087
1830,-2.1271806,.89264894,-3.8938956,-2.099087
1831,.31711566,1.4833928,-3.8938956,-2.099087
1832,-5.7514467,1.7424475,-3.8938956,-2.099087
1833,-6.4071546,-.35199046,-3.8938956,-2.099087
1834,-1.5680528,1.1002713,-3.8938956,-2.099087
1835,-5.306087,1.3013853,-3.8938956,-2.099087
1836,-1.8893306,-.43356493,-3.8938956,-2.099087
1837,-3.0319514,.9724353,-3.8938956,-2.099087
1838,-.043355122,.74393475,-3.8938956,-2.099087
1839,-.21258679,1.1448117,-3.8938956,-2.099087
1840,-.45084798,.19732375,-3.8938956,-2.099087
1841,.41446981,1.2699918,-3.8938956,-2.099087
1842,-1.6716611,1.3211501,-3.8938956,-2.099087
1843,-.16197795,-.081640325,-3.8938956,-2.099087
1844,-1.1900622,.9838044,-3.8938956,-2.099087
1845,-5.1195297,2.4679112,-3.8938956,-2.099087
1846,.40238342,1.753108,-3.8938956,-2.099087
1847,-.23311502,-.81387669,-3.8938956,-2.099087
1848,-1.2088355,.92642701,-3.8938956,-2.099087
1849,1.3207575,.94707918,-3.8938956,-2.099087
1850,-3.6694434,.51094639,-3.8938956,-2.099087
1851,-.082038179,2.6575608,-3.8938956,-2.099087
1852,-5.4232006,.73934942,-3.8938956,-2.099087
1853,-.070997275,.35527492,-3.8938956,-2.099087
1854,-.58767819,1.0410776,-3.8938956,-2.099087
1855,-6.1556983,1.8015161,-3.8938956,-2.099087
1856,-2.5903196,2.0980415,-3.8938956,-2.099087
1857,.38910398,2.1608701,-3.8938956,-2.099087
1858,-4.989203,.60005945,-3.8938956,-2.099087
1859,-.19696547,1.2105094,-3.8938956,-2.099087
1860,1.3969014,1.4718843,-3.8938956,-2.099087
1861,2.6561356,2.4040911,-3.8938956,-2.099087
1862,.40041146,1.407584,-3.8938956,-2.099087
1863,1.5141313,2.6771336,-3.8938956,-2.099087
1864,-5.1902876,.8080346,-3.8938956,-2.099087
1865,-.47772878,-.11983489,-3.8938956,-2.099087
1866,.094034545,.46102762,-3.8938956,-2.099087
1867,-5.7418032,2.2040741,-3.8938956,-2.099087
1868,.93941504,2.9068646,-3.8938956,-2.099087
1869,-.82084495,.87554616,-3.8938956,-2.099087
1870,-2.1220365,1.3827245,-3.8938956,-2.099087
1871,-.89245701,1.4924653,-3.8938956,-2.099087
1872,1.0735649,-.69365621,-3.8938956,-2.099087
1873,-1.0655313,-.96042752,-3.8938956,-2.099087
1874,-.23699924,.54417753,-3.8938956,-2.099087
1875,-.53161252,-.8415972,-3.8938956,-2.099087
1876,-.97962362,1.5530565,-3.8938956,-2.099087
1877,-1.0412674,.53762704,-3.8938956,-2.099087
1878,-1.0919478,.72537273,-3.8938956,-2.099087
1879,-2.5576494,-.19102363,-3.8938956,-2.099087
1880,.52964431,.74857575,-3.8938956,-2.099087
1881,1.3965344,.36329553,-3.8938956,-2.099087
1882,.4670673,1.7918311,-3.8938956,-2.099087
1884,1.7515026,1.2521989,-3.8938956,-2.099087
1885,.28218564,2.0569682,-3.8938956,-2.099087
1886,-4.7379675,1.5642635,-3.8938956,-2.099087
1887,.2931447,2.2567103,-3.8938956,-2.099087
1889,-2.7646956,1.3815944,-3.8938956,-2.099087
1890,-2.7953711,1.9409456,-3.8938956,-2.099087
1892,.9654457,2.1177833,-3.8938956,-2.099087
1893,1.076189,1.3676499,-3.8938956,-2.099087
1894,1.3890851,1.510754,-3.8938956,-2.099087
1895,-4.3773689,1.4792386,-3.8938956,-2.099087
1896,-1.07806,2.1824684,-3.8938956,-2.099087
1897,.92160565,1.0680466,-3.8938956,-2.099087
1898,-.83435202,2.2182865,-3.8938956,-2.099087
1900,-3.7087839,1.8541431,-3.8938956,-2.099087
1901,-2.3402421,2.6136444,-3.8938956,-2.099087
1902,.13492244,1.8320415,-3.8938956,-2.099087
