destination,DFE_MLE_low,DFE_MLE_high,_beta_slope_low,_beta_slope_high
1159,.65373224,-1.2225513,-3.1965547,-2.1051624
1160,-8.5042114,-3.4244738,-3.1965547,-2.1051624
1162,2.8622608,.10429931,-3.1965547,-2.1051624
1163,-.40056738,-.74091053,-3.1965547,-2.1051624
1165,-1.6079334,.85205156,-3.1965547,-2.1051624
1167,-3.1800616,-1.0100476,-3.1965547,-2.1051624
1169,-.40189186,.04017679,-3.1965547,-2.1051624
1171,3.1608181,-1.5298667,-3.1965547,-2.1051624
1173,-1.6481531,-.87819701,-3.1965547,-2.1051624
1175,1.612147,-.61282921,-3.1965547,-2.1051624
1176,-20.34507,-3.8046961,-3.1965547,-2.1051624
1178,-6.1224904,-.64617699,-3.1965547,-2.1051624
1179,-8.3403692,-.82449204,-3.1965547,-2.1051624
1180,1.6520452,-1.2622602,-3.1965547,-2.1051624
1182,2.761575,-1.4840997,-3.1965547,-2.1051624
1183,-2.3882248,.37975308,-3.1965547,-2.1051624
1184,2.4793115,-.68948972,-3.1965547,-2.1051624
1185,-7.1859159,-.91756171,-3.1965547,-2.1051624
1186,2.7869976,-.21590917,-3.1965547,-2.1051624
1187,2.5971854,.067443617,-3.1965547,-2.1051624
1188,.64852494,1.1013461,-3.1965547,-2.1051624
1189,2.5738142,.066020168,-3.1965547,-2.1051624
1191,-19.887169,-.58415741,-3.1965547,-2.1051624
1193,1.9574126,-1.7247143,-3.1965547,-2.1051624
1194,2.0692289,-.41359645,-3.1965547,-2.1051624
1196,-.95679373,-.026301641,-3.1965547,-2.1051624
1199,-11.453949,-2.7399158,-3.1965547,-2.1051624
1200,.48680598,-1.640753,-3.1965547,-2.1051624
1201,-1.2477794,1.4839927,-3.1965547,-2.1051624
1202,2.1056137,-.48259142,-3.1965547,-2.1051624
1204,-12.73611,-.031466823,-3.1965547,-2.1051624
1206,-3.3595476,1.7128487,-3.1965547,-2.1051624
1212,-3.8630896,-1.3612255,-3.1965547,-2.1051624
1214,-1.5508604,-1.4358138,-3.1965547,-2.1051624
1215,.45649764,-.62760097,-3.1965547,-2.1051624
1216,-7.4181266,-2.1539285,-3.1965547,-2.1051624
1218,-.98512226,-1.1023852,-3.1965547,-2.1051624
1221,1.7584715,-2.0065155,-3.1965547,-2.1051624
1222,-13.362872,-2.060267,-3.1965547,-2.1051624
1225,-6.5544653,.12718266,-3.1965547,-2.1051624
1228,3.8564196,.29496285,-3.1965547,-2.1051624
1230,-.04826197,1.3488033,-3.1965547,-2.1051624
1232,2.2750669,-.97286779,-3.1965547,-2.1051624
1233,2.4989536,-1.0603271,-3.1965547,-2.1051624
1235,1.2301824,.066343419,-3.1965547,-2.1051624
1237,1.0984989,.83475465,-3.1965547,-2.1051624
1238,-17.729959,-1.1678127,-3.1965547,-2.1051624
1239,2.2552228,-.082596056,-3.1965547,-2.1051624
1241,-4.2749901,.2711913,-3.1965547,-2.1051624
1242,-.75183266,.79220462,-3.1965547,-2.1051624
1246,-1.7519348,-1.7039502,-3.1965547,-2.1051624
1249,-9.7000399,-3.1538808,-3.1965547,-2.1051624
1252,-3.2154539,.43830925,-3.1965547,-2.1051624
1254,3.0545936,-1.2604039,-3.1965547,-2.1051624
1256,1.7622291,-1.1583594,-3.1965547,-2.1051624
1257,1.434533,-.88501459,-3.1965547,-2.1051624
1259,1.7598425,1.1624672,-3.1965547,-2.1051624
1260,2.6551204,.66083974,-3.1965547,-2.1051624
1262,1.0685644,-.27052593,-3.1965547,-2.1051624
1263,2.8261061,.38009787,-3.1965547,-2.1051624
1265,-.41295028,-.21220197,-3.1965547,-2.1051624
1269,-10.142463,-.098364405,-3.1965547,-2.1051624
1270,-2.8413539,-.73582649,-3.1965547,-2.1051624
1274,.063750744,-.89663225,-3.1965547,-2.1051624
1275,.89944661,-.26929143,-3.1965547,-2.1051624
1280,2.5741053,.67736471,-3.1965547,-2.1051624
1283,-6.6483259,-.19647047,-3.1965547,-2.1051624
1286,.21205878,.40673715,-3.1965547,-2.1051624
1287,-5.3172898,.022217631,-3.1965547,-2.1051624
1292,2.8295922,.65475029,-3.1965547,-2.1051624
1293,.95599413,-.34195593,-3.1965547,-2.1051624
1294,1.7388322,-1.1722298,-3.1965547,-2.1051624
1300,-6.4541893,-.49863145,-3.1965547,-2.1051624
1302,-10.095918,-1.5136423,-3.1965547,-2.1051624
1303,2.0325565,-1.1954737,-3.1965547,-2.1051624
1304,2.1209736,-1.1581501,-3.1965547,-2.1051624
1309,-5.0676546,-.24264432,-3.1965547,-2.1051624
1310,.23797591,-1.4859065,-3.1965547,-2.1051624
1312,-.3270618,-.4752329,-3.1965547,-2.1051624
1313,-4.6769042,-3.1506615,-3.1965547,-2.1051624
1317,1.9532514,-1.3549643,-3.1965547,-2.1051624
1320,-2.6693401,-4.3271723,-3.1965547,-2.1051624
1321,.18192516,-1.1383903,-3.1965547,-2.1051624
1323,-16.348406,-1.6502177,-3.1965547,-2.1051624
1325,.9543395,-.59539491,-3.1965547,-2.1051624
1327,-9.6303988,.033083018,-3.1965547,-2.1051624
1330,-.84701431,.22309011,-3.1965547,-2.1051624
1333,.62601835,.22002324,-3.1965547,-2.1051624
1334,.6661219,-.78430283,-3.1965547,-2.1051624
1340,1.2678957,-1.8680975,-3.1965547,-2.1051624
1342,-.79571021,-.15832947,-3.1965547,-2.1051624
1345,1.4620463,.68460929,-3.1965547,-2.1051624
1346,-5.6636672,1.2029607,-3.1965547,-2.1051624
1348,.57745343,-2.4792693,-3.1965547,-2.1051624
1349,1.6342977,-.94666582,-3.1965547,-2.1051624
1350,1.4867513,-1.2009724,-3.1965547,-2.1051624
1352,-3.4561074,-1.4106754,-3.1965547,-2.1051624
1353,-6.7512698,-1.1910523,-3.1965547,-2.1051624
1356,.80173898,-1.0735115,-3.1965547,-2.1051624
1357,-7.9561853,-1.1037331,-3.1965547,-2.1051624
1358,1.0901438,-1.1916121,-3.1965547,-2.1051624
1359,-5.4341302,.37667319,-3.1965547,-2.1051624
1360,-3.9132316,-.32034937,-3.1965547,-2.1051624
1362,-23.329428,-4.2279716,-3.1965547,-2.1051624
1365,-4.3528619,-1.8088667,-3.1965547,-2.1051624
1366,3.0864003,1.1344669,-3.1965547,-2.1051624
1369,-10.586118,-.74671161,-3.1965547,-2.1051624
1370,-.91259933,-.14826615,-3.1965547,-2.1051624
1372,4.3376303,1.3313406,-3.1965547,-2.1051624
1373,1.7786124,.43903077,-3.1965547,-2.1051624
1374,4.0314074,.21165431,-3.1965547,-2.1051624
1375,.86167246,-.5776509,-3.1965547,-2.1051624
1377,-2.3139136,-.20187539,-3.1965547,-2.1051624
1379,3.5390899,.26328713,-3.1965547,-2.1051624
1380,-16.295324,-1.7380006,-3.1965547,-2.1051624
1382,2.1785505,.33084762,-3.1965547,-2.1051624
1383,1.0128254,-1.12955,-3.1965547,-2.1051624
1385,-2.8880124,.33247405,-3.1965547,-2.1051624
1389,1.0251549,-.45988739,-3.1965547,-2.1051624
1390,-12.871028,-.49666929,-3.1965547,-2.1051624
1391,.55607593,-.62648344,-3.1965547,-2.1051624
1392,.95595229,-.82879144,-3.1965547,-2.1051624
1394,-1.0294583,-.45817751,-3.1965547,-2.1051624
1395,.49585509,.17052974,-3.1965547,-2.1051624
1397,.88289797,-.16974843,-3.1965547,-2.1051624
1399,-4.6994205,.38101813,-3.1965547,-2.1051624
1402,3.4024444,.47795758,-3.1965547,-2.1051624
1403,-3.7122703,-.47617704,-3.1965547,-2.1051624
1406,-3.1714377,-1.4385542,-3.1965547,-2.1051624
1408,.84158707,-1.3469443,-3.1965547,-2.1051624
1409,-2.702749,-1.384478,-3.1965547,-2.1051624
1410,1.2196053,-.90957034,-3.1965547,-2.1051624
1411,.11314987,.26761091,-3.1965547,-2.1051624
1412,2.5004528,.59305912,-3.1965547,-2.1051624
1413,-.31889695,-1.3928785,-3.1965547,-2.1051624
1414,-7.9181414,-2.9849889,-3.1965547,-2.1051624
1416,.6387614,-1.2992687,-3.1965547,-2.1051624
1417,-1.2213761,-3.0855992,-3.1965547,-2.1051624
1419,-16.186079,-.94175911,-3.1965547,-2.1051624
1422,-4.8927107,-.59763998,-3.1965547,-2.1051624
1423,.047730729,.72833925,-3.1965547,-2.1051624
1425,-2.0072408,1.7171724,-3.1965547,-2.1051624
1426,1.7257566,-.75691485,-3.1965547,-2.1051624
1427,1.0974598,-1.0219789,-3.1965547,-2.1051624
1432,.57163137,-.66007525,-3.1965547,-2.1051624
1433,-2.3302197,-.53865719,-3.1965547,-2.1051624
1434,-3.5103011,-.78892028,-3.1965547,-2.1051624
1435,1.7958431,.85306674,-3.1965547,-2.1051624
1436,-.90188271,.22864911,-3.1965547,-2.1051624
1439,-10.882286,-.9198969,-3.1965547,-2.1051624
1440,2.6069744,.86787677,-3.1965547,-2.1051624
1442,2.3615236,1.1395197,-3.1965547,-2.1051624
1445,.24075945,-1.124499,-3.1965547,-2.1051624
1447,1.0129461,.51582783,-3.1965547,-2.1051624
1448,-3.7055721,.55232549,-3.1965547,-2.1051624
1449,2.072068,-1.1535881,-3.1965547,-2.1051624
1454,1.3850399,-.84345084,-3.1965547,-2.1051624
1456,3.5390804,.3308852,-3.1965547,-2.1051624
1457,-.6449092,-1.8947029,-3.1965547,-2.1051624
1458,1.8085071,-.46917567,-3.1965547,-2.1051624
1459,-.096874073,1.9946704,-3.1965547,-2.1051624
1460,-6.3165956,.012246013,-3.1965547,-2.1051624
1461,-27.606098,-2.9773293,-3.1965547,-2.1051624
1463,1.8540806,-.26899055,-3.1965547,-2.1051624
1467,4.3790588,2.2962842,-3.1965547,-2.1051624
1469,-.41371089,-.68534887,-3.1965547,-2.1051624
1473,-3.9609377,-.3297314,-3.1965547,-2.1051624
1474,-1.6842815,.12971762,-3.1965547,-2.1051624
1475,-5.3074732,-.56833023,-3.1965547,-2.1051624
1476,2.3947883,.80660093,-3.1965547,-2.1051624
1479,-4.911808,-1.9447764,-3.1965547,-2.1051624
1480,2.3651664,.38527268,-3.1965547,-2.1051624
1482,1.5162585,.13219632,-3.1965547,-2.1051624
1483,-.0078070527,-1.5556384,-3.1965547,-2.1051624
1489,-1.9395058,-1.5379437,-3.1965547,-2.1051624
1490,-7.1901879,.48274168,-3.1965547,-2.1051624
1491,2.9608369,1.1886255,-3.1965547,-2.1051624
1493,-.33041814,-.64782935,-3.1965547,-2.1051624
1494,3.0519569,.81737697,-3.1965547,-2.1051624
1495,.1210043,-.30471963,-3.1965547,-2.1051624
1496,-18.796499,-3.0844615,-3.1965547,-2.1051624
1497,2.126451,.6674059,-3.1965547,-2.1051624
1498,-3.7169144,.76428616,-3.1965547,-2.1051624
1499,.060429014,-.88904899,-3.1965547,-2.1051624
1500,-.16160537,-1.1511945,-3.1965547,-2.1051624
1502,1.0256751,-.65530103,-3.1965547,-2.1051624
1503,2.8850839,-.60157979,-3.1965547,-2.1051624
1505,1.8906379,-.90095055,-3.1965547,-2.1051624
1507,3.1710746,1.8112456,-3.1965547,-2.1051624
1510,-.43247393,-1.0088164,-3.1965547,-2.1051624
1515,2.6133735,.50194544,-3.1965547,-2.1051624
1516,2.5911794,-1.1033623,-3.1965547,-2.1051624
1519,-3.7874966,-.93189555,-3.1965547,-2.1051624
1525,2.2717998,.55927831,-3.1965547,-2.1051624
1529,1.9871889,.47542784,-3.1965547,-2.1051624
1534,.81773585,-2.7488861,-3.1965547,-2.1051624
1536,2.1614642,1.1898938,-3.1965547,-2.1051624
1539,1.9336001,-.72024578,-3.1965547,-2.1051624
1541,-2.274065,-1.8717283,-3.1965547,-2.1051624
1543,.82561564,.12716754,-3.1965547,-2.1051624
1547,1.3224425,.12573345,-3.1965547,-2.1051624
1548,-1.45815,-.41737303,-3.1965547,-2.1051624
1549,.83652288,-.34747145,-3.1965547,-2.1051624
1550,2.6872187,-.82872957,-3.1965547,-2.1051624
1556,-1.5153387,.21569535,-3.1965547,-2.1051624
1558,-9.8252869,-.60972607,-3.1965547,-2.1051624
1559,3.4455652,.90068245,-3.1965547,-2.1051624
1570,-14.373754,-.21057881,-3.1965547,-2.1051624
1571,1.931136,1.2506621,-3.1965547,-2.1051624
1575,1.1305971,.40820023,-3.1965547,-2.1051624
1577,2.8087711,.29185951,-3.1965547,-2.1051624
1587,-.10171089,-.028632058,-3.1965547,-2.1051624
1593,1.6362511,.29142687,-3.1965547,-2.1051624
1604,2.6442022,.60550743,-3.1965547,-2.1051624
1626,-10.700644,-.22732508,-3.1965547,-2.1051624
1630,4.5106997,2.5069444,-3.1965547,-2.1051624
1651,3.3615375,.01364678,-3.1965547,-2.1051624
1670,-4.2895861,-.70141989,-3.1965547,-2.1051624
1698,-1.0387074,1.394264,-3.1965547,-2.1051624
1705,4.4344525,.90403944,-3.1965547,-2.1051624
1726,-2.1456604,.49973193,-3.1965547,-2.1051624
1732,4.4718966,.84777403,-3.1965547,-2.1051624
1747,-4.740449,.20016061,-3.1965547,-2.1051624
